CustomerID,PC1,PC2,PC3,PC4,Cluster
12346,5.106340950311769,0.8915062463600589,9.68684496352686,2.577384617749485,0
12747,1.9270367636275127,1.3180138048714414,-0.9075937837953844,-0.5086076027734271,0
12748,8.045121656297997,-5.075932637848894,-7.6883263112511155,10.02303033645014,0
12749,2.794310584620403,-0.6788153161842463,0.3272811958189042,0.1099763761131446,0
12820,0.9650658110567478,0.0709931066278956,-0.7498080762010331,0.0362410638218422,0
12821,-3.1095303340482268,0.524754948538428,-0.0987081295384929,0.1672669309782181,2
12822,0.5492969703702423,-1.2837620888490506,0.922281922737861,-0.0048855685908251,1
12823,-0.6875263920745334,0.8812513268103577,-0.4301729686138948,0.3114575975096187,2
12824,-0.4549823122114955,-1.4777045944466587,1.086460281675263,-0.4018146495607053,1
12826,1.3067014116433964,0.7031030506109877,-1.1867823176940846,-0.1541484459022828,0
12827,-0.8319976071514159,-1.7950293477583783,-1.2265369162351178,-0.1705250170914077,1
12828,0.6732792625882085,-1.6665247296618546,-1.8301989417317188,0.7972366452221418,1
12829,-1.8880300819447744,2.1986366384105973,0.8791748209937591,0.9007541426394958,2
12830,3.081057763204447,-1.6684172465965714,1.638390746525041,1.7079093578918647,0
12831,-2.0366132498561016,0.9738747487942144,1.0027728763260209,0.606028900456264,2
12832,-0.7015751908139822,-1.3082233158472265,-0.5027084538179939,-0.2669843621570774,1
12833,-0.7146134706770731,-0.5650080586165208,1.062170121907786,0.2502870693260672,1
12834,-1.5728756615094177,1.261473209850005,1.1428454163542985,0.6917115561086342,2
12836,2.0848495242839262,0.6714194505763544,0.5777296371582235,-0.3175781884283654,0
12837,-2.753951320712548,-0.1164266534125895,-0.801930374862873,0.3895626415954544,2
12838,0.7968284674722826,0.7278958493535947,0.0050621471236652,-0.4456705924478658,0
12839,3.303856394657632,-0.0814504003983666,-1.3020001427377348,1.4109347995114878,0
12840,1.6085913510746124,0.4600920416104982,1.2947476310990338,0.1205535225391279,0
12841,2.660501614322657,1.322752646534418,-2.482775928941587,-0.3591722714336687,0
12842,0.7944645022992105,0.3976990893082017,0.9893124085847,-0.0345528662838368,0
12843,1.0817891122567969,0.3023124557647113,-1.3020252121516716,0.2236350022203817,0
12844,-0.7694055988890708,-1.0527886502955897,-1.0009218927389825,-0.3627187637988248,1
12845,-1.92022259501026,2.3130131172445103,-0.6492922996138616,-0.4653347220828569,2
12847,1.192698530493547,-1.9505097586485989,2.284109846463422,-0.7730846539405404,1
12849,0.9131135508944092,0.0003739675834898,0.8514768431770713,-0.4181578269682582,0
12851,-1.6273094434527136,-1.0030792174629302,-0.2191181406435334,-0.4578566104729085,1
12852,-1.4963326107597916,1.3415245332230643,1.3530461879849482,0.7916028610716673,2
12853,1.0379448225917602,1.1811282914779822,-0.2547986863671874,0.1723461242406709,0
12854,1.0956287652234111,0.8987332853858012,0.4722489640437184,-0.500432842746595,0
12855,-4.693439894759144,2.187235679407287,-0.8984358563246352,1.306722604357697,2
12856,2.0053381471618965,-2.03342703660264,-0.8056432236778154,0.5526315011847601,0
12857,0.0732026690640158,1.4472785772391663,1.3682455097217658,0.0773022909741428,2
12863,-0.8186337184471262,-1.610452495591495,1.3110094131225416,-0.0778567847702286,1
12864,-2.2022262185711416,-0.8149575197160992,0.6324624203407038,0.4050134522345123,1
12867,3.0741338539539926,1.112981798981373,0.5700613925624131,-0.7612298311961813,0
12868,0.601078554410444,2.524876723841423,0.1816872039578629,-0.6755179043737443,0
12871,-1.2601807126884976,-0.1148087931432372,-0.1313374613201355,-0.0909032156937489,1
12872,-0.607829956462799,2.329780395499544,1.105961509466984,0.6015717689375838,2
12873,-1.8419335559551,1.158851370957814,1.5138001657437614,1.0190110551665916,2
12875,-0.9708346021679848,0.6599527651594198,1.33978019686604,0.873643130489769,2
12877,1.1795358432989809,1.5421060320129636,-1.8706279667795915,-1.2122831439704718,0
12878,-0.0931731396513032,1.2766836272383093,1.5755748739539686,0.067574257851071,2
12879,-0.7153119781817247,-1.4721894906003137,-0.4622167014758729,0.3995084616686715,1
12881,-2.559176235706884,1.345408983053052,0.2050219765449413,0.8301307183303631,2
12882,0.3078363715403091,-1.8151495413501093,0.7624617386134181,-0.094981800227243,1
12883,-0.1786214943355033,-1.48000575505274,-1.5539626411403715,0.2358783742671714,1
12884,-1.8174715501561545,-1.056461634349131,0.0658072762023848,0.0277004696035787,1
12885,0.9369923862898316,-1.1354804508683174,0.2290846198734602,0.2256462376214851,1
12886,1.2913223481825502,-0.1185802632813984,1.3805297763245383,-0.3772254472825909,0
12888,-2.370656815154048,1.220769424049431,-0.1270424094598328,0.2238411688820958,2
12890,0.003719355501827,-1.792028972593081,0.9134842417379369,-0.9299642463873432,1
12891,-1.6269237337747624,0.924078398821525,0.4091282160702896,0.5094907265893565,2
12893,-1.4874902793432647,-1.6706733882172629,-0.1766899060135659,-0.789654036113631,1
12895,-0.8142930531714397,-1.3500365480147487,-0.4114725117747121,-0.2006022295525843,1
12897,-2.668491310676917,1.3801075867815271,-0.3529051535492103,0.234259319257191,2
12901,4.268855227066089,-0.5522971516737366,-0.428795104718961,1.6393125601397205,0
12902,-2.6821424382202337,1.0880110165925505,0.2312190325280763,0.5236064657590621,2
12904,0.1156937574287344,-0.9406168450568508,-0.2771078046974243,-0.2975835979443462,1
12906,2.095832668461128,-1.9249496943374031,0.2728203846011687,0.6133742666289193,0
12908,-0.6271565257357549,0.6033358214407714,1.8020302174225096,1.0893536350334776,2
12909,1.576460922302859,0.4783477362688547,0.3118354063550611,-0.7586794574658455,0
12910,1.8866901072827649,-0.1147512878931686,-0.4548707678211054,0.1438997757147691,0
12912,0.7647915761173637,-2.139164989988746,-0.6035884572744172,0.6319656535604353,1
12913,1.7229592623434695,0.9393754354301636,0.2934020452849699,-0.4958881301021584,0
12915,-1.2704565338191165,1.2722466889191602,-0.7046301641215994,0.4311484953852896,2
12916,1.4675746380209205,1.4192156103439866,1.2497356184188892,-0.2197370177400983,0
12917,-1.2518629240088814,-0.8186633219337299,1.370219583866891,0.6702936804469002,1
12919,0.9696103334420691,-1.4616872571536037,-1.4384567458653268,1.0303550927856953,0
12920,-1.402010182321318,-1.8598046586358703,-0.0565583625391834,-0.9107934676545136,1
12921,5.004716539696692,-0.6139587225354948,-2.426516100373859,2.8550659643843708,0
12922,-0.3745593729673113,-0.5047411729982,1.5764993378836127,0.3273918557627332,1
12923,-1.6551051686266731,-1.298737120733389,-0.2977008257146812,-0.5553385638854036,1
12924,-0.0524368488552761,1.2573498363856432,-0.2145189447385477,-0.5008829977602755,2
12925,0.4443258414873284,-1.6466573945841068,0.4656599886419895,-0.442322821365536,1
12928,1.7733055112376097,0.6295460747571061,0.0259126698574021,0.0925167725399971,0
12929,-3.201219782583032,1.6213835389661335,-0.1210506653390387,0.8884443638881062,2
12930,-0.6707063112330925,-0.731844401989776,-0.1958225808340569,0.2150229348380367,1
12931,5.051356285300083,0.7272778431259638,2.053166681022572,0.6643149289684354,0
12933,0.5815527484449057,0.0672628872836182,-0.615129898397235,-0.438252660368198,0
12935,2.068434696520125,-0.0147280882916437,-0.7393705911644315,0.3312424075137885,0
12936,0.7435792191315463,-1.6783118541585336,-0.6577684019795274,0.1676480766862485,1
12937,1.4094846561414198,0.1747014810294547,0.0941952224608272,-0.6207730663454863,0
12938,-2.083908523223076,-1.8503945557102812,-0.148497066432782,-0.681988552787524,1
12939,3.218964971015816,0.4588165104714211,1.3157030535959742,1.0010199220780829,0
12940,0.7020809893877124,-1.2665393661178,0.5622937324318426,-0.261744566631509,1
12942,-0.1699213880772562,1.5109332742898254,-0.5894182272986858,-0.1752030552980026,2
12944,0.0889517415021331,0.5702832510880868,-0.02564930242844,-0.1936129573600326,0
12945,-0.9783311200439788,1.2857227144931882,1.6765352702000929,0.7521354712568074,2
12947,1.1368344487078066,1.5102259390868369,-0.2494630056323303,0.2549357837212296,0
12948,1.57505020031039,0.2078122221594176,-0.7811589334661483,-0.3194098210710633,0
12949,2.740533112719752,0.0152822831650974,-0.1304995337174429,-0.0092126074154326,0
12950,1.1047890204640438,-2.154761313857836,1.12068469081836,0.1228256074115426,1
12951,0.4765669842853716,1.1522878960859757,-1.2077527330024027,-1.1119126049526655,0
12952,1.127189901197283,-1.7306692087995377,-0.4085976826979052,0.1323098186471678,1
12953,-1.0756807645444506,-1.8832237627147537,0.2704897838836929,-0.7241107781717988,1
12955,2.9695019452828206,-0.5802104373516118,-0.7396930136375452,0.9110974328068474,0
12956,-3.0071271646544284,1.6154098142275792,-0.3349331476702826,0.6477951830367586,2
12957,2.996654515420142,0.4367662399281833,-0.3218969083778208,0.0189969833848776,0
12962,-1.3048958756240412,-1.321510019189367,-1.071482887756656,-0.3078887189518016,1
12963,1.8189730279154968,-0.1785551202474894,-1.90442744705568,1.3280721515551217,0
12965,0.7081953956929294,-1.104989214275393,1.62326275602929,-0.3790552512321826,1
12966,-1.9583669400623305,-1.9184841955733551,-0.3036097739302228,-0.7543135700990903,1
12967,-0.0374111408954557,2.430952766917106,2.295043814937336,1.2204763908341625,2
12968,-2.5044117435043884,-0.919693543767122,-0.1754172768582565,0.1086667592637211,1
12970,-0.0695582667735031,0.6092918992978533,-1.8475107719291888,-0.8721688891419498,0
12971,3.5826618806409205,1.1151519257179756,-3.6195391692652654,0.8083501757797712,0
12974,-2.99692318586424,0.5233552689971267,-0.4461138453617536,0.0820220681113804,2
12976,0.031366736855169,0.36887519931376,2.6278940465389757,0.2839622615668801,1
12977,-4.186340197701313,-0.2555499130185592,-2.14539121637083,0.0863680208735712,2
12980,0.9532047915310478,2.616390419687624,0.8341628190682114,-0.3609157213047259,0
12981,-0.8744487686468164,-1.1875051872601283,-0.3642505777430965,-0.0335380928490759,1
12982,-0.7740765101247236,0.7640899862908804,1.7689996136681885,0.3397425632486475,2
12984,-3.1198341357965846,-1.7550960111545515,-1.2103154990253668,-0.6035011706724877,1
12985,1.5311736944994088,-2.0149628122019663,1.531273392272962,-0.5771634692341769,1
12987,-0.4387721302705029,-0.1443533130822262,0.077403513428305,-0.3433092087216475,1
12988,-0.5829145283435231,1.430838712924125,1.4681979123243598,0.5411174770441559,2
12989,2.7238546631412928,0.9367275553529972,-0.817792426390051,0.1487206733529409,0
12990,-1.0190188804179012,0.209714874432055,-1.2174801099877868,0.1296530578239816,2
12991,-0.0730414081790679,-1.3435327062125284,0.0868934738889873,-0.2616205005502875,1
12993,-0.7129409846255607,0.4685421749908624,-1.6563914548426255,-0.5077820494964838,2
12994,0.7722297496438983,-0.1215986810279018,-0.2754523860682456,-0.3338429967923001,0
12995,-2.058904372915969,-1.2546139717207596,0.3884493523636506,0.0837828785139023,1
12997,0.8940526104794859,0.5080288521621414,-0.2930322074045151,-0.3818244007139869,0
12999,-1.1656282734187355,1.366974177956915,0.1096072103450882,-0.5533028666459572,2
13000,-0.3572753714517978,1.2645369529968595,-0.3736693183362805,-0.1706296847241256,2
13001,3.378377510277807,1.888577317141101,0.6304427048361414,-1.9327499216761497,0
13002,-2.9694165542678883,1.5908240934923696,0.3270151381843926,0.9623959062703696,2
13003,-2.7539728288866265,0.0058419118102209,-1.957233947874589,0.2475143375408654,2
13004,3.541731038897377,0.4596945675738443,-1.5104902549713322,0.5863457406457985,0
13005,-0.9275579785714816,0.5838512643976181,0.1613275740125214,0.3234870197807776,2
13006,-3.0538389090116485,-1.4778599407945476,-0.8311155268544673,-0.3653456325322864,1
13008,-1.8239162177023185,1.5859009595157294,1.28908608145596,0.9804805005666636,2
13011,-4.751190454287055,2.2867705993218896,-1.166694636584985,1.3561970512914496,2
13012,1.2689880874365191,0.224391447302309,-1.5217934482372524,-0.0049068182188965,0
13013,3.105430027532298,0.2001011192426551,-1.5584544043096495,0.9860898229852828,0
13014,2.019120031759597,-0.1440984944118994,-1.5008066855119326,0.6900626132290154,0
13015,2.129054709738414,0.9406973934008448,0.9623965783083902,-1.3621650390909252,0
13016,0.2686910406371111,-1.1117132255259743,-0.1204988682095094,0.3143727343292322,1
13017,-2.536328771490203,-1.9859602330612949,-0.2064118516375877,-0.3448860696296097,1
